1000
1
9990,10,0
9988.65,10.2233,1.12347
9987.28,10.4513,2.27201
9985.87,10.6842,3.44616
9984.43,10.9222,4.64647
9982.96,11.1652,5.8735
9981.46,11.4134,7.12781
9979.92,11.6668,8.41
9978.35,11.9257,9.72064
9976.75,12.19,11.0603
9975.11,12.4599,12.4297
9973.44,12.7355,13.8294
9971.72,13.017,15.2601
9969.97,13.3043,16.7223
9968.19,13.5976,18.2168
9966.36,13.8971,19.7442
9964.49,14.2029,21.3053
9962.58,14.515,22.9007
9960.64,14.8335,24.5311
9958.64,15.1587,26.1973
9956.61,15.4906,27.8999
9954.53,15.8293,29.6399
9952.41,16.1749,31.4178
9950.24,16.5277,33.2345
9948.02,16.8876,35.0909
9945.76,17.2549,36.9876
9943.44,17.6296,38.9256
9941.08,18.0119,40.9056
9938.67,18.4019,42.9285
9936.21,18.7997,44.9952
9933.69,19.2055,47.1065
9931.12,19.6193,49.2634
9928.49,20.0414,51.4667
9925.81,20.4719,53.7173
9923.07,20.9108,56.0163
9920.28,21.3584,58.3645
9917.42,21.8147,60.7629
9914.51,22.28,63.2126
9911.53,22.7542,65.7144
9908.49,23.2376,68.2694
9905.39,23.7303,70.8786
9902.22,24.2325,73.5431
9898.99,24.7442,76.264
9895.69,25.2656,79.0422
9892.32,25.7969,81.8789
9888.89,26.3381,84.7752
9885.38,26.8895,87.7322
9881.8,27.4511,90.751
9878.14,28.023,93.8328
9874.42,28.6055,96.9788
9870.61,29.1986,100.19
9866.73,29.8025,103.468
9862.77,30.4173,106.813
9858.73,31.0432,110.228
9854.61,31.6801,113.712
9850.4,32.3284,117.268
9846.12,32.988,120.897
9841.74,33.6592,124.599
9837.28,34.342,128.377
9832.73,35.0365,132.231
9828.09,35.7429,136.163
9823.36,36.4613,140.174
9818.54,37.1917,144.266
9813.63,37.9343,148.44
9808.61,38.6892,152.696
9803.51,39.4564,157.038
9798.3,40.2361,161.465
9792.99,41.0283,165.98
9787.58,41.8331,170.583
9782.07,42.6506,175.276
9776.46,43.4808,180.061
9770.74,44.3239,184.939
9764.91,45.1798,189.911
9758.97,46.0487,194.98
9752.92,46.9305,200.145
9746.77,47.8253,205.409
9740.49,48.7331,210.773
9734.11,49.6539,216.239
9727.6,50.5878,221.808
9720.98,51.5348,227.481
9714.24,52.4948,233.261
9707.38,53.4679,239.147
9700.4,54.454,245.143
9693.3,55.453,251.249
9686.07,56.465,257.466
9678.71,57.4898,263.797
9671.23,58.5275,270.242
9663.62,59.5779,276.804
9655.88,60.641,283.482
9648,61.7166,290.28
9640,62.8046,297.197
9631.86,63.9049,304.237
9623.58,65.0174,311.399
9615.17,66.1419,318.686
9606.62,67.2782,326.098
9597.94,68.4262,333.637
9589.11,69.5857,341.304
9580.14,70.7564,349.101
9571.03,71.9381,357.028
9561.78,73.1306,365.087
9552.39,74.3337,373.28
9542.85,75.547,381.606
9533.16,76.7703,390.068
9523.33,78.0032,398.667
9513.35,79.2454,407.403
9503.23,80.4967,416.277
9492.95,81.7566,425.291
9482.53,83.0247,434.445
9471.96,84.3008,443.741
9461.24,85.5843,453.179
9450.36,86.8748,462.76
9439.34,88.1719,472.485
9428.17,89.4751,482.354
9416.85,90.784,492.369
9405.37,92.098,502.529
9393.75,93.4167,512.835
9381.97,94.7395,523.288
9370.05,96.0658,533.888
9357.97,97.3951,544.636
9345.74,98.7268,555.532
9333.36,100.06,566.576
9320.84,101.395,577.767
9308.16,102.73,589.108
9295.34,104.065,600.596
9282.37,105.4,612.233
