200
1
9000,1000,0
8880.3,1008.12,111.577
8761.33,1014.7,223.97
8643.29,1019.7,337.006
8526.37,1023.12,450.511
8410.72,1024.97,564.309
8296.53,1025.24,678.224
8183.95,1023.97,792.083
8073.11,1021.18,905.716
7964.15,1016.9,1018.96
7857.18,1011.18,1131.64
7752.31,1004.08,1243.61
7649.64,995.643,1354.72
7549.24,985.946,1464.82
7451.18,975.051,1573.77
7355.51,963.033,1681.45
7262.29,949.966,1787.74
7171.55,935.927,1892.52
7083.31,920.996,1995.69
6997.59,905.253,2097.16
6914.39,888.778,2196.83
6833.71,871.65,2294.64
6755.54,853.947,2390.51
6679.87,835.745,2484.39
6606.66,817.121,2576.22
6535.9,798.145,2665.96
6467.54,778.887,2753.57
6401.55,759.414,2839.03
6337.89,739.787,2922.33
6276.5,720.067,3003.43
6217.35,700.31,3082.34
6160.38,680.568,3159.05
6105.53,660.89,3233.58
6052.76,641.321,3305.92
6002,621.901,3376.1
5953.2,602.67,3444.13
5906.31,583.66,3510.03
5861.25,564.904,3573.84
5817.99,546.429,3635.58
5776.46,528.26,3695.28
5736.6,510.418,3752.98
5698.36,492.921,3808.72
5661.68,475.787,3862.53
5626.51,459.028,3914.46
5592.79,442.657,3964.55
5560.47,426.681,4012.85
5529.5,411.109,4059.39
5499.84,395.945,4104.22
5471.42,381.192,4147.39
5444.2,366.853,4188.94
5418.14,352.928,4228.93
5393.19,339.417,4267.39
5369.31,326.316,4304.37
5346.46,313.623,4339.92
5324.59,301.334,4374.08
5303.66,289.444,4406.9
5283.64,277.948,4438.41
5264.49,266.838,4468.68
5246.17,256.108,4497.73
5228.64,245.752,4525.6
5211.89,235.76,4552.35
5195.87,226.124,4578.01
5180.55,216.838,4602.61
5165.9,207.891,4626.21
5151.9,199.275,4648.82
5138.52,190.982,4670.5
5125.72,183.002,4691.28
5113.49,175.326,4711.18
5101.81,167.945,4730.25
5090.64,160.85,4748.51
5079.96,154.033,4766
5069.76,147.484,4782.75
5060.02,141.195,4798.79
5050.71,135.156,4814.14
5041.81,129.361,4828.83
5033.31,123.799,4842.89
5025.19,118.464,4856.35
5017.43,113.346,4869.23
5010.02,108.438,4881.55
5002.94,103.733,4893.33
4996.17,99.2234,4904.6
4989.71,94.9011,4915.39
4983.54,90.7594,4925.7
4977.65,86.7915,4935.56
4972.02,82.9906,4944.99
4966.64,79.3505,4954.01
4961.5,75.8646,4962.63
4956.6,72.5271,4970.88
4951.91,69.3319,4978.76
4947.44,66.2735,4986.29
4943.17,63.3462,4993.49
4939.09,60.5449,5000.37
4935.19,57.8644,5006.95
4931.47,55.2998,5013.23
4927.91,52.8463,5019.24
4924.52,50.4993,5024.98
4921.28,48.2544,5030.47
4918.19,46.1073,5035.71
4915.23,44.054,5040.71
4912.41,42.0905,5045.5
4909.72,40.2131,5050.07
4907.14,38.418,5054.44
4904.69,36.7019,5058.61
4902.34,35.0613,5062.6
4900.1,33.493,5066.41
4897.96,31.9939,5070.04
4895.92,30.561,5073.52
4893.97,29.1916,5076.84
4892.11,27.8828,5080.01
4890.33,26.632,5083.04
4888.64,25.4368,5085.93
4887.02,24.2947,5088.69
4885.47,23.2033,5091.33
4883.99,22.1606,5093.85
4882.58,21.1642,5096.25
4881.23,20.2124,5098.55
4879.95,19.3029,5100.75
4878.72,18.4341,5102.84
4877.55,17.6042,5104.85
4876.43,16.8113,5106.76
4875.36,16.0539,5108.58
4874.34,15.3304,5110.33
4873.37,14.6393,5111.99
4872.44,13.9792,5113.58
4871.55,13.3487,5115.1
4870.71,12.7465,5116.55
4869.9,12.1713,5117.93
4869.12,11.622,5119.25
4868.39,11.0973,5120.52
4867.68,10.5963,5121.72
4867.01,10.1177,5122.87
