0.111111,0.133333
0.115219,0.130868
0.115219,0.130868
0.115219,0.130868
0.106395,0.124965
0.105462,0.121737
0.105462,0.121737
0.105462,0.121737
0.106675,0.124101
0.106675,0.124101
0.106675,0.124101
0.111284,0.118782
0.111284,0.118782
0.111284,0.118782
0.114299,0.128603
0.114299,0.128603
0.10641,0.119312
0.10641,0.119312
0.10641,0.119312
0.105343,0.119732
0.102079,0.121659
0.102079,0.121659
0.102079,0.121659
0.09893,0.12019
0.09893,0.12019
0.104669,0.11685
0.104669,0.11685
0.104669,0.11685
0.104669,0.11685
0.10208,0.119642
0.10208,0.119642
0.10208,0.119642
0.104744,0.105801
0.104744,0.105801
0.0953236,0.102627
0.0953236,0.102627
0.0918673,0.102217
0.0918673,0.102217
0.0918673,0.102217
0.0797412,0.0915124
0.0797412,0.0915124
0.0797412,0.0915124
0.0797412,0.0915124
0.0792825,0.0698246
0.0792825,0.0698246
0.0792825,0.0698246
0.0713912,0.0642033
0.0713912,0.0642033
0.0713912,0.0642033
0.0683662,0.0491398
0.0743275,0.0491775
0.0743275,0.0491775
0.077985,0.0429071
0.077985,0.0429071
0.0739995,0.0326695
0.0702394,0.0329405
0.0707044,0.0422645
0.0752642,0.0459476
0.0752642,0.0459476
0.0752642,0.0459476
0.0798071,0.0453176
0.082088,0.0506675
0.082088,0.0506675
0.0786496,0.0559983
0.0699871,0.0480309
0.0699871,0.0480309
0.0699871,0.0480309
0.0699871,0.0480309
0.0671606,0.0420052
0.0671606,0.0420052
0.0682849,0.0424848
0.0666451,0.0442161
0.0611839,0.0495419
0.0611839,0.0495419
0.0611839,0.0495419
0.0611839,0.0495419
0.0704375,0.0370654
0.0704375,0.0370654
0.0689672,0.0312477
0.0689672,0.0312477
0.0689672,0.0312477
0.0689672,0.0312477
0.0635996,0.0404932
0.0635996,0.0404932
0.0630015,0.0409272
0.0630015,0.0409272
0.0630015,0.0409272
0.0614042,0.0477062
0.0614042,0.0477062
0.0646482,0.049995
0.0646482,0.049995
0.0678669,0.0500034
0.0678669,0.0500034
0.0731758,0.0514789
0.0676019,0.0528059
0.0654648,0.0512094
0.0654648,0.0512094
0.0694492,0.0575639
0.0694492,0.0575639
0.0694492,0.0575639
0.0686892,0.05445
0.0686892,0.05445
0.0621631,0.0476886
0.0638369,0.0627172
0.0671082,0.0599997
0.0671082,0.0599997
0.0671082,0.0599997
0.0632427,0.064019
0.0705534,0.0637526
0.0705534,0.0637526
0.0705534,0.0637526
0.0820247,0.0631307
0.0820247,0.0631307
0.0820247,0.0631307
0.0774286,0.0643908
0.0820485,0.0693189
0.0820485,0.0693189
0.0832301,0.0807686
0.0832301,0.0807686
0.0869312,0.0751603
0.0867019,0.0694012
0.0867019,0.0694012
0.082345,0.0789693
0.0771804,0.0732478
0.0771804,0.0732478
0.0795435,0.0768608
0.0795435,0.0768608
0.0768666,0.0734259
0.0768666,0.0734259
0.0768666,0.0734259
0.0768666,0.0734259
0.0772413,0.0670241
0.0772413,0.0670241
0.0791117,0.0770922
0.0781119,0.0797943
0.0781119,0.0797943
0.0721037,0.0836986
0.0721037,0.0836986
0.0840194,0.0678302
0.0840194,0.0678302
0.0812454,0.069131
0.0812454,0.069131
0.0885792,0.0796759
0.0885605,0.0721098
0.0792465,0.0766622
0.0792465,0.0766622
0.075782,0.0755163
0.075782,0.0755163
0.075782,0.0755163
0.070034,0.0811126
0.070034,0.0811126
0.0687523,0.0746714
0.0687523,0.0746714
0.0753558,0.0713485
0.0753558,0.0713485
0.0753558,0.0713485
0.0703457,0.0693969
0.0659665,0.0575134
0.0659665,0.0575134
0.0665214,0.0591994
0.0738198,0.0685034
0.0687094,0.0694558
0.0687094,0.0694558
0.0641022,0.063222
0.0641022,0.063222
0.0637245,0.056429
0.0637245,0.056429
0.0637823,0.0596331
0.0637823,0.0596331
0.0637823,0.0596331
0.0637823,0.0596331
0.0607792,0.0520137
0.0607792,0.0520137
0.0607792,0.0520137
0.0555669,0.050939
0.0555669,0.050939
0.0539121,0.0499732
0.0510668,0.0421976
0.0510668,0.0421976
0.0583986,0.0365283
0.0583986,0.0365283
0.0531116,0.0298729
0.0531116,0.0298729
0.0531116,0.0298729
0.0531116,0.0298729
0.0484631,0.0309745
0.0484631,0.0309745
0.0444903,0.0325423
